NO_DELAY,"No Ritardo",
V_TAIL,"V Tail",
DATA_REFUSED,"Dati rifiutati",
DEVICE_NOT_RESPONDING,"Il Dispositivo non risponde",
NO_OUTPUT,"No Uscita",
WEIGHT_RATES,"Escursione / Rates",
OTHERWISE,"Altrimenti",
AUTO,"Auto",
TRIM_STEP_FINE,"Fine",
TRIM_STEP_COARSE,"Grossolano",
TRIM_STEP_EXPONENTIAL,"Esponenziale",
TRIM_STEP_EXTRA_FINE,"Extra Fine",
TRIM_STEP_MEDIUM,"Medio",
TRIM_STEP_CUSTOM,"Ad hoc",
SCREENSHOT,"Screenshot",
SILENT,"Silenzioso",
ALARMS_ONLY,"Solo Allarmi",
OFTEN,"Spesso",
ALWAYS,"Sempre",
NEVER,"Mai",
WHEN_TELEMETRY_STREAMING,"Durante Streaming Telemetria",
VOICE1,"Voce 1 (Principale)",
VOICE2,"Voce 2",
VOICE3,"Voce 3",
NEGATIVE,"Negativo",
POSITIVE,"Positivo",
THROTTLE_HOLD,"Hold Gas",
TRIGGER_VALUE,"Valore Trigger",
IDLE_OUTPUT_VALUE,"Valore uscita minimo",
LOW_POSITION_TRIM,"Posizione Trim Bassa",
AND,"AND",
OR,"OR",
XOR,"XOR",
SENSORS,"Sensori",
RECEIVERS,"Riceventi"
SERVOS,"Servi"
FLIGHT_SAFETY,"Flight-Safety"
VARIOMETER,"Variometro",
ALARMS,"Allarmi",
SENSOR,"Sensore",
RX_BATT,"BattRx",
RX_CURRENT,"CorrenteRx",
ALTITUDE,"Altitudine",
VSPEED,"VSpeed",
SELECT_LANGUAGE,"Seleziona Lingua",
ONCE,"Una volta",
FLIGHT_DATA,"Dati Volo",
ALL_TIMERS,"Tutti i timer",
WHOLE_TELEMETRY,"Intera telemetria",
REPEAT,"Ripeti",
WAV_FILE,"File Wav",
BUTTERFLY,"Butterfly",
CAMBER,"Camber",
PITCH_TO_RUD,"Passo => Dir",
MISSING_BASIC_MIX,"Mixer base mancante",
MISSING_ENOUGH_CHANNEL,"Non ci sono abbastanza canali disponibili",
NOT_SUIT_FOR_THIS_MODEL,"Questo mixer non è indicato per il tuo modello",
THR_TO_ELE,"Gas => Ele",
THR_TO_RUD,"Gas => Dir",
TEMPERATURE,"Temperatura",
DATA_RATE,"Velocità aggiornamento dati",
GPS,"GPS",
GAS_SUITE,"Gas Suite",
FLOW_RESET,"Reset Flusso",
CDI_OFF_SPEED_LIMIT,"Limite velocità CDI off",
FLOW_PULSE,"Impulso Flusso",
AUTO_RESET,"Reset Automatico",
RESET_RESIDUAL_VOLUME,"Reset volume residuo",
RESET_MAX_FLOW,"Reset flusso max",
RESET_AVERAGE_FLOW,"Reset flusso medio",
VOLUME_ALARM,"Volume Allarme",
MAX_FLOW_ALARM,"Allarme Flusso Max",
OVER_SPEED_ALARM,"Allarme Over speed",
FLOW_TRIGGER,"Interruttore Flusso",
FACTORY_SETTING,"Dati di Fabbrica",
OVER_TEMP1_ALARM,"Allarme Over temp1",
OVER_TEMP2_ALARM,"Allarme Over temp2",
TEMPERATURE_UNIT,"Gradi Temp",
AUTO_SAVE,"Auto Save",
GPS_POSITION_DATA_RATE,"Dati GPS Posizione",
GPS_ALTITUDE_DATA_RATE,"Dati GPS Altitudine",
GPS_SPEED_DATA_RATE,"Dati GPS Velocità",
GPS_COURSE_DATA_RATE,"Dati GPS Rotta",
GPS_TIME_DATA_RATE,"Dati GPS Tempo/ora",
RB_30_40,"RB 30/40",
EW,"EW",
NS,"NS",
DEFAULT_FLIGHT_MODE,"Fase di volo Standard",
SKIP_ON_STARTUP,"Tralascia all'Avvio",
LOW_VALUE_WARNING,"Avviso Valore Basso",
CRITICAL_VALUE,"Valore Critico",
UPGRADE_MODULE,"Aggiorna modulo",
AUTHENTICATION_FAILURE,"Autenticazione fallita",
MODULE_NEEDS_UPGRADE,"Aggiornamento modulo necessario",
CLEAR,"Svuota",
MIX_SWITCH_DESCRIPTION,"Seleziona un interruttore per cambiare lo stato del mixer attivo/inattivo",
MIX_WEIGHT_DESCRIPTION,"Il moltiplicatore in % applicato ad un comando per determinare il valore di uscita di un mixer. Questo verrà calcolato dopo la curva",
MIX_CURVE_DESCRIPTION,"Scegli una curva per il mixer. Questa verrà calcolata prima del escursione parametro",
MIX_DIFFERENTIAL_DESCRIPTION,"Seleziona la quantità di movimento differenziale per i canali",
MIX_OUTPUT_DESCRIPTION,"Seleziona il canale che vuoi interagisca con questo mixer",
MIX_INPUT_DESCRIPTION,"Seleziona la sorgente di controllo di questo mixer",
MIX_OPERATION_DESCRIPTION,"Seleziona il tipo di funzione per il mixer: Aggiungi, Moltiplica o Sostituisci",
MIX_REVERSE_DESCRIPTION,"Inverti direzione del controllo",
MIX_OFFSET_DESCRIPTION,"Seleziona la quantità di offset dal centro",
MIX_WEIGHTUP_DESCRIPTION,"Seleziona la quantità di movimento su",
MIX_WEIGHTDOWN_DESCRIPTION,"Seleziona la quantità di movimento giù",
MIX_SPEEDUP_DESCRIPTION,"Seleziona la quantità di accelerazione",
MIX_SPEEDDOWN_DESCRIPTION,"Seleziona la quantità di decelerazione",
MIX_LOWPOSTRIM_DESCRIPTION,"Abilità solo posizione giù del trim",
HELI_PITCH,"Passo",
HELI_GYRO,"Gyro",
MISSING_THROTTLE,"Il tuo modello non ha nessun controllo gas",
SIX_POSITIONS_SWITCH,"Interruttore 6-POS",
GYRO_X_AXIS,"Asse X Gyro",
GYRO_Y_AXIS,"Asse Y Gyro",
GYRO_LEFT,"Gyro Sinistra"
GYRO_RIGHT,"Gyro Destra"
GYRO_UP,"Gyro Su"
GYRO_DOWN,"Gyro Giu"
AILERON_LETTER,"A",
RUDDER_LETTER,"R",
ELEVATOR_LETTER,"E",
THROTTLE_LETTER,"T",
NOT,"NON",
STICKY,"Sticky",
EDGE,"Soglia",
MIDDLE,"Metà",
NO_CHECK,"Nessun Controllo",
CUSTOM,"Ad hoc",
HOLD,"Trattieni",
NO_PULSES,"No Impulsi",
NOT_SET,"Non Definito",
NO_ENGINE,"No motore",
NO_FLAPS,"No flaps",
NO_RUDDERS,"No direzionale",
NO_ELEVATORS,"No elevatore",
NO_AILERONS,"No alettoni",
CHANNELS_1,"1 canale",
CHANNELS_2,"2 canali",
CHANNELS_3,"3 canali",
CHANNELS_4,"4 canali",
BEEP,"Beep",
IN_RANGE,"Intervallo",
REPLACE,"Sostituisci",
USE_A_SOURCE,"Usa come sorgente",
CONVERT_TO_VALUE,"Converti in valore",
SPECIAL,"Speciale",
MAXIMUM,"Massimo",
MINIMUM,"Minimo",
MOMENTARY,"Attiva",
TWO_POS,"2-POS",
THREE_POS,"3-POS",
GYRO_CALIBRATION_PLACE_LEVEL,"Posiziona la radio in PIANO, e seleziona il tasto sotto",
GYRO_CALIBRATION_LEFT,"Inclina la radio a SINISTRA, e seleziona il tasto sotto",
GYRO_CALIBRATION_RIGHT,"Inclina la radio to DESTRA, e seleziona il tasto sotto",
GYRO_CALIBRATION_NOSE_UP,"Inclina la radio NASO SU, e seleziona il tasto sotto",
GYRO_CALIBRATION_NOSE_DOWN,"Inclina la radio NASO GIU, e seleziona il tasto sotto",
DEFAULT,"Default",
STRENGTH,"Intensità",
AM,"AM",
PM,"PM",
PLAY_VARIO,"Esegui vario",
RF_ALWAYS_OFF,"Modo Speciale, RF spenta.",
STAB_FUNC,"Funzione Stabile",
RX_PROTOCOL,"Protocollo RX",
NO_MAP,"Nessuna mappa",
DIRECTION,"Direzione",
CLOCKWISE,"Orario",
ANTICLOCKWISE,"Antiorario",
PWM_PULSE_TYPE,"Tipo impulso PWM",
BASIC_CONFIG,"Config Base",
RX1_MAP,"RX1 Mappa",
RX2_MAP,"RX2 Mappa",
RX3_MAP,"RX3 Mappa",
ALL_FREQUENCY,"Tutte le frequenze",
STICKS_NAME,"Nome Sticks",
CHANNELS_COUNT,"Numero Canali",
EXT,"Ext",
INT,"Int",
PLACE_RECEIVER_LEVEL,"Posiziona la ricevente orizzontale,\nfaccia su.",
PLACE_RECEIVER_LEVEL_REVERSE,"Posiziona la ricevente orizzontale,\nfaccia giu.",
PLACE_RECEIVER_LEFT,"Posiziona la ricevente verticale,\npins su.",
PLACE_RECEIVER_RIGHT,"Posiziona la ricevente verticale,\npins giu.",
PLACE_RECEIVER_FORWARD,"Posiziona la ricevente lato leggibile\nlettering, pins DX.",
PLACE_RECEIVER_BACKWARD,"Posiziona la ricevente lato non leggibile\nlettering, pins SX.",
ADD_A_NEW_WEIGHT,"+ Aggiungi una nuova escursione",
ADD_A_NEW_CURVE,"+ Aggiungi una nuova curva",
AUDIO,"Audio",
VOICE,"Voce",
VAR,"Var",
VOLUME,"Volume",
SAVE_TO_FLASH,"Salva su flash",
SAVE_TO_FLASH_MESSAGE,"Tutte le impostazioni sono state memorizzate sulla memoria flash!",
TIMER_GENERATOR,"Generatore Timer",
CONFIRM_CLEAR_CHANNEL_DDD_NAME,"Il Canale %d non è usato da nessun mix.\nVuoi cancellare il suo nome?",
EDIT_SSS,"%s Modifica",
RESET_SSS,"%s ReImposta",
OPTIONS_3DOTS,"Opzioni...",
QUESTION_COPY_CHANNEL_NAME,"Il canale non ha un nome.\nVuoi usare il nome del mixer?",
FLY_BAR_LESS,"Flybarless",
WING_RUD_ELE_AIL,"Ala Dir Ele Ale",
WING_FLYING,"Ala Delta Ale/ TuttAla",
WING_VTAIL_AIL,"Ala VTail Ale",
LEVEL,"Dritto",
LEVEL_REVERSED,"Rovesciato",
UPRIGHT,"Lato",
UPRIGHT_REVERSED,"Lato Rovesciato",
WING_TYPE,"Tipo Ala",
MOUNTING_TYPE,"Tipo Istallazione",
SXR_ENABLE,"Abilita SXR",
AIL_INVERTED,"Ale Invertito",
AIL2_INVERTED,"Ale2 Invertito",
ELE_INVERTED,"Ele Invertito",
ELE2_INVERTED,"Ele2 Invertito",
RUD_INVERTED,"Dir Invertito",
AUX1_ENABLE,"Abilita AUX1",
AUX2_ENABLE,"Abilita AUX2",
QUICK_MODE,"Modo Rapido",
SELF_CHECK,"Self Check",
STAB_GAIN_OF_AIL,"Stabilizza Guadagno Ale",
STAB_GAIN_OF_ELE,"Stabilizza Guadagno Ele",
STAB_GAIN_OF_RUD,"Stabilizza Guadagno Dir",
AUTO_LEVEL_GAIN_OF_AIL,"Auto Livello Guadagno Ale",
AUTO_LEVEL_GAIN_OF_ELE,"Auto Livello Guadagno Ele",
HOVER_GAIN_OF_ELE,"Hover Guadagno Ele",
HOVER_GAIN_OF_RUD,"Hover Guadagno Dir",
KNIFE_EDGE_GAIN_OF_AIL,"Knife-edge Guadagno Ale",
KNIFE_EDGE_GAIN_OF_RUD,"Knife-edge Guadagno Dir",
AUTO_LEVEL_OFFSET_OF_AIL,"Auto Livello Angolo Offset Ale",
AUTO_LEVEL_OFFSET_OF_ELE,"Auto Livello Angolo Offset Ele",
HOVER_OFFSET_ANGLE_OF_ELE,"Hover Angolo Offset Ele",
HOVER_OFFSET_ANGLE_OF_RUD,"Hover Angolo Offset Dir",
KNIFE_EDGE_OFFSET_OF_AIL,"Knife-edge Angolo Offset Ale",
KNIFE_EDGE_OFFSET_OF_RUD,"Knife-edge Angolo Offset Dir",
OUTPUT_VOLTAGE,"Output Voltaggio",
LIPO_VOLTAGE,"Lipo Voltaggio",
RB_10_20,"RB 10/20",
ALTITUDE_DATA_RATE,"Velocità aggiornamento Dati Altitudine",
VARIO_DATA_RATE,"Velocità aggiornamento Dati Vario",
CURRENT_DATA_RATE,"Velocità aggiornamento Corrente(A)",
VOLTAGE_DATA_RATE,"Velocità aggiornamento Voltaggio",
RPM,"RPM",
POLES_COUNT,"Numero Poli",
NEED_FIRMWARE_UPDATE,"Necessario Aggiornamento Firmware",
SYSTEM_VALUE,"Valore di Sistema",
GPS_CLOCK,"Ora GPS",
RACING_MODE_ACTIVE,"Modo Corsa Attivo.",
RACING_MODE_IS_UNSUPPORTED,"Modo Corsa non supportato.",
POTS_SLIDERS,"Pot. / Sliders",
STICKS_POTS_SLIDERS,"Sticks / Pot. / Sliders",
WRITE_INTERVAL,"Scrivi intervallo",
TX_BATT,"TxBatt",
AVERAGE,"Media",
TOTALIZE,"Totalizza",
CELL,"Cell",
CONSUMPTION,"Consumo",
DISTANCE,"Distanza",
FALLING_EDGE_OF_SSS_BETWEEN_SSS_AND_SSS,"↑↓Impulso di %s tra %s e {2}",
RISING_EDGE_OF_SSS_DURING_SSS,"%s dopo ↑Soglia di %s",
FALLING_EDGE_OF_SSS_DURING_SSS,"↓Soglia di %s durante %s",
FALLING_EDGE_OF_SSS,"↓Soglia di %s",
RISING_EDGE_OF_SSS,"↑Soglia di %s",
STALL,"Stallo",
EDITABLE_SRV_DDD_CURR,"SRV%d Corr",
EDITABLE_SRV_DDD_VOLT,"SRV%d Volt",
EDITABLE_SRV_DDD_TEMP,"SRV%d Temp",
CONDITION,"Condizione",
TIMER_LOGS,"Timer Logs",
SAVE_TO_SD,"Salva su SD",
CLEAR_LOGS,"Svuota Logs",
TITLE,"Titolo",
LOWEST,"Inferiore",
COUNT,"Conto",
HIGHEST,"Superiore",
BLADES,"Pale",
MAINGEAR_TEETH,"Denti Ingranaggio Prim.",
PINION_TEETH,"Denti Pignone",
GEAR,"Ingranaggio",
PROPELLER,"Elica",
FLIGHT_VALUE,"Valore Volo",
CURRENT_FLIGHT_MODE,"F.V. Attuale",
NO_DESTINATION,"Nessuna destinazione",
ENT_LONG,"ENT Lungo",
RX_STILL_ON_TURN_OFF_TRANSMITTER,"Rx ancora attiva, spegnere trasmittente ?",
CONFIRM_RESET_SENSOR,"Il valore di questo sensore sarà reimpostato.\nSicuro di voler continuare?",
LATITUDE,"Latitudine",
LONGITUDE,"Longitudine",
GPS_MAP,"Mappa GPS",
MAP,"Mappa",
INTERNAL_GPS,"GPS Interno",
RAM_AVAILABLE,"RAM disponibile"
CLOCK,"Ora",
TRIP,"Viaggio",
SYSTEM_EVENT,"Evento di Sistema",
RSSI_LOW,"Rssi Basso",
TRAINER_ACTIVE,"Trainer attivo",
MULTIPLIER,"Moltiplicatore",
VERTICAL,"Verticale",
HORIZONTAL,"Orizzontale",
TOTAL,"Totale",
CELLS,"Celle",
MULTI_LIPO,"Multi LiPo",
LIPO,"LiPo",
LINE_CHART,"Grafico Lineare",
LOG_PERIOD,"Periodo Log",
RESUME,"Riprendi",
PAUSE,"Pausa",
AUTO_RANGE,"Intervallo Flessibile",
LOCK,"Blocca",
Xx2POS,"{HARDWARE_FUNCTION_SWITCHES} x 2-Pos",
XPOS_WITH_OFF,"{HARDWARE_FUNCTION_SWITCHES}-Pos con OFF",
XPOS,"{HARDWARE_FUNCTION_SWITCHES}-Pos",
2xXPOS,"2 x {HARDWARE_FUNCTION_SWITCHES_PER_SIDE}-Pos",
GLOBAL,"Globale",
_2DOTS,": ",
SUMMARY,"Riepilogo",
CONFIRM_STOP_USING_CURVE,"Sei sicuro di non voler più usare questa curva?",
CONFIRM_STOP_USING_RATE,"Sei sicuro di non voler più usare questi rate?",
PATTERN,"Pattern",
ROLL_ANGLE,"Angolo R.",
PITCH_ANGLE,"Angolo P.",
HYDRAULIC_PRESSURE,"Pressione Idr.",
IGNORE_TRAINER_INPUT,"Non gestito dal Trainer",
FULL_RANGE,"Piena Escursione",
IGNORE_RANGE,"Ignora escursione"
HALF_RANGE,"Metà escursione",
LAST_POSITION,"Ultima Posizione",
SLEEP_BRIGHTNESS,"Luminosità Modalità Sleep",
TOP_LCD_SLEEP,"Top LCD Sleep",
VIEW_PER_CHANNEL,"Vista per Canali",
VIEW_TABLE,"Vista Insieme",
GENERAL,"Generale",
RX_STILL_ON_TURN_OFF_RF,"La Ricevente è ancora connessa.\nSei sicuro di voler continuare?",
LOAD_ALL_FUNCTION_SWITCH_POSITIONS,"Carica tutte le posizioni degli Int.Funzione","Carica tutte le posizioni Int.FX"
CONFIRM_LOAD_ALL_FUNCTION_SWITCH_POSITIONS,"Questa operazione sovrascriverà tutte le posizioni IF con le Impostazioni attuali. Sicuro di voler continuare?",
STORAGE_LOCATION,"Posizione Archiviazione",
RADIO,"Radio",
MODELS,"Modelli",
USER_BITMAPS,"Immagini Utente",
SCRIPTS,"Scripts",
LOGS,"Logs",
SCREENSHOTS,"CatturaSchermo",
PRESSURE,"Pressione",
COLOR,"Colore",
CONFIRM_CLEAR_CHANNELS_SSS_NAME,"Non ci sono mixers che usano il canale %s. Vuoi eliminare il nome di questi canali?",
CHANNEL_SBUS_VALUE_LIMIT_WARNING,"Il nuovo valore del canale è incompatibile con SBUS/rindondanza. Sei sicuro di voler continuare?",
VOLTAGE,"Voltaggio",
SAVE_TO_FILE,"Salva su File",
FLASH_VIDEO_COMPONENT,"Flash Componente Video",
RX_BAT_VOLTAGE,"Voltaggio Batteria RX",
RX_BAT_2_VOLTAGE,"Voltaggio Batteria RX 2",
EXT_ADC_VOLTAGE,"Voltaggio Esterno ADC",
BOARD_CURRENT,"Corrente Circuito Alimentazione",
POWER_ON_RESET,"Reset Accensione/Power On",
PIN_RESET,"Reset Pin",
WAKE_UP_RESET,"Reset da Wake Up",
WATCHDOG_RESET,"Reset Watchdog",
LOCKUP_RESET,"Reset da Blocco/Lockup",
BROWN_DOWN_DET_RESET,"Reset da Brown Down rilevato",
RX_RESET_CASE,"Reset RX Caso",
OPERATION_ASSIGN,"Assegna(=)",
OPERATION_ADD,"Addiziona(+)",
OPERATION_SUBTRACT,"Sottrai(-)",
OPERATION_MULTIPLY,"Multiplica(*)",
OPERATION_DIVIDE,"Dividi(/)",
SQRT,"Sqrt"
REPURPOSE,"Riassegna",
SENSOR_CONFLICT_WARNING,"Allarme Conflitto Sensore",
NIGHTLY_BUILD_NOT_FOR_FLYING,"Nightly build, solo Test-no volo!",
READING_FILE,"Leggo il file ...",
NOT_ENOUGH_MEMORY,"Memoria insufficiente",
CLEAN_LOGS,"Pulisci logs",
CONFIRM_CLEAN_LOGS,"Questa operazione rimuovera' tutti i file .csv nella directory. Sei sicuro di voler continuare?",
CLEANING_LOGS,"Pulizia logs ...",
PAUSE_CONDITION,"Pausa condizione",
RESET_SETTINGS,"Reset parametri",
SWAP_CHANNELS,"Scambio canali",
CONFIRM_RESET_SETTINGS,"Le impostazioni verranno riportate ai valori di default.\nSei Sicuro di voler continuare?",
CONFIRM_SWITCH_EXTERNAL_MODULE,"Modulo Esterno in uso. Verra' disconesso. \Sei sicuro di voler continuare?",
CONFIRM_SWITCH_TRAINER,"Trainer sta' usando il modulo esterno. Verra' disconesso. \Sei sicuro di voler continuare?",
COMPETITION_OPTION,"Competizione (solo RSSI e Batteria)",
CONFIRM_BLUETOOTH_USED_BY_SSS,"Bluetooth e' in uso con %s. Verra' disconesso. \Sei sicuro di voler continuare?",
BOTH_MODULES,"Entrambi i moduli",
SPORT_CONNECTOR,"Connettore S.Port",
CONFIRM_SPORT_USED_BY_SSS,"Connettore S.Port in uso ora da %s. Sei sicuro di voler continuare?",
TRAINER_CABLE,"Cavo Trainer",
BLUETOOTH,"Bluetooth",
SBUS_EXTERNAL_MODULE,"SBUS Modulo Esterno",
CPPM_EXTERNAL_MODULE,"CPPM Modulo Esterno",
LUA_TASKS,"Compiti Lua",
LUA_SOURCES,"Sorgenti Lua",
MISSING_SCRIPT_FILE,"File script mancante",
BITMAP,"Bitmap",
BITMAP_TYPE,"Tipo Bitmap",
BITMAP_FILE,"File Bitmap",
FILE_PATH,"Percorso File",
TEXT,"Testo",
DOCUMENTS,"Documenti",
USB_MODE_PRESELECTION,"Preselezione Modo USB",
USB_MODE,"Modo USB",
JOYSTICK,"Joystick",
SERIAL,"Seriale",
SELECT_MODEL_AT_POWER_ON,"Seleziona modello all'accensione",
LOAD_MODEL,"Carica modello",
TELEMETRY_ACTIVE,"Telemetria Attiva",
FLIGHT_RESET,"Flight reset",
THROTTLE_ACTIVE,"Gas Attivo",
COUNTING_SOURCE,"Sorgente Proporzionale timing",
SEND_FILE,"Invia file",
FILE_TRANSFER,"Trasferimento File",
RECEIVE_FILE_HERE,"Ricevi il file qui",
WAITING_FOR_CONNECTION,"In attesa connessione",
CONNECTION_REFUSED,"Connessione rifiutata"
WAITING_FOR_RECEIVER_CONFIRMATION,"In attesa conferma ricevente...",
FILE_TRANSFER_FAILED,"Trasferimento File fallito",
CONFIRM_RECEIVE_FILE_SSS_IN_FOLDER_SSS_SIZE_IS_SSS,"Sicuro di ricevere il file %s nella cartella %s\nFile dimensione %s",
CONFIRM_OVERWRITE_FILE_SSS_IN_FOLDER_SSS_SIZE_IS_SSS,"Sicuro di sovrascrivere il file %s nella cartella %s\nFile dimensione %s",
SENDING_SSS,"Invio %s...",
RECEIVING_SSS,"Ricezione %s...",
SEND_MODEL,"Invia modello",
RECEIVE_MODEL,"Ricevi modello",
ARE_YOU_USING_A_FRSKY_SELF_STAB_RECEIVER,"Stai usando una Rx stabilizzata FrSky?",
EMERGENCY,"Emergenza",
GAIN_ADJUST,"Regola Gain",
UNIT_KNOT,"nodi",
UNIT_MILLILITER_PER_PULSE,"ml/p",
UNIT_RPM,"r/m",
ASSIGN_INPUT_HINT,"Si prega di assegnare una sorgente di input per la funzione seguente",
CONFIRMATION,"Conferma",
ENABLE_XXX,"Abilita %s?",
DISABLE_XXX,"Disabilita %s?",
CONFIRMATION_BEFORE_ACTIVE,"Conferma prima di attivare",
CONFIRMATION_BEFORE_INACTIVE,"Conferma prima di disattivare",
REMOTE_NFC,"Int.Remoto NFC",
SWITCH_CHANNEL,"Canale Interruttore",
WIRELESS,"Wireless",
TIMEOUT,"Time out",
NO_ENABLED_MODULE,"Si prega di abilitare il modulo che desideri collegare al NFC",
GET_MODULE_UUID_FAILED,"Impossibile ottenere l'UUID del modulo.\nControlla lo stato del modulo!",
BIND_NFC_FAILED,"Impossibile eseguire collegamento dell'NFC con il modulo!",
PROTOCOL_NOT_SUPPORTED,"L'attuale protocollo del modulo non è supportato!",
CONFIRM_DELETE_TRIM,"Sei sicuro di voler cancellare questo trim extra?",
LEFT_STICK,"Stick Sx",
RIGHT_STICK,"Stick Dx",
ALL_MOTORS,"Tutti i motori",
SELECT,"Seleziona",
SINGLE_MOTOR,"Motore Singolo",
STICK_MOTORS,"Motori Stick",
CONFIRM_DELETE_ACTION,"Sei Sicuro di voler rimuovere questa azione?",
CONFIRM_DELETE_SCREEN,"Sei Sicuro di voler rimuovere questa schermata?",
CONFIRM_DELETE_SENSOR,"Sei Sicuro di voler rimuovere questo sensore?",
FILE_ALREADY_EXISTS,"Un file con lo stesso nome già presente",
MODEL_RUNTIME,"Tempo utilizzo Modello",
RADIO_RUNTIME,"Tempo utilizzo Radio",
WAITING_FOR_SIGNAL,"Attesa Segnale...",
CONFIRM_RESET_RUNTIME,"Tempo utilizzo verrà resettato.\nSei sicuro di voler continuare?",
BANK,"Banco",
POWER_SWITCH,"Interruttore di potenza",
CURRENT_AND_VOLTAGE_RATE,"Corrente & voltaggio",
BEC_VOLTAGE_RATE,"Voltaggio BEC",
SBEC_VOLTAGE,"Voltaggio SBEC",
BATTERY_MODE,"Modo Batteria",
SWITCH_VOLTAGE,"Volt interruttore",
BALANCE,"Bilanciamento",
BACKUP,"Backup",
BALANCE_CHANNELS,"Bilanciamento canali",
CHOOSE_CHANNELS,"Scegli canali",
BALANCE_CURVE,"Curva Bilanciamento",
CONFIRM_TO_SHARE_RECEIVER,"Sei Sicuro di voler condivdere questa ricevente?",
CONFIRM_TO_UNBIND_RECEIVER,"Sei Sicuro di voler scollegare questa ricevente?",
CONFIRM_FRSK_NOT_COMPATIBLE,"Questo file FRSK non è compatibile con il vostro dispositivo.\nSei sicuro di voler continuare?"
RX_VFR,"Rx VFR"
SMOKE_PUMP_VOLTAGE,"Voltaggio P.F."
SMOKE_PUMP_CURRENT,"Corrente P.F:"
SMOKE_PUMP_TEMPERATURE,"Temp P.F."
SMOKE_PUMP,"Pompa Fumogeno"
SOLENOID_VALVE,"Valvola Solenoide"
BIND_CARD,"Bind Tessera"
WAITING_FOR_NFC_CARD,"Si prega di tenere la tessera NFC vicino al comando remoto NFC per Binding..."
BIND_CARD_SUCCESS,"Bind Tessera NFC eseguito!"
BIND_CARD_FAIL,"Bind Tessera NFC fallito!"
OVER_CURRENT,"Over current"
READ_MAG_ERROR,"Read mag error"
LOW_VOLTAGE,"Low voltage"
UNKNOWN_ERROR,"Unknown error"
WORKING_MODE,"Working mode"
ANGLE_MODE,"Angle mode"
RANGE_MODE,"Range mode"
ROTATE_MODE,"Rotate mode"
XACT_RANGE,"Range (Range mode only)"
XACT_MAX_ANGLE,"Max angle (Angle mode only)"
POT_GAP,"Pot gap"
