RESET_AVERAGE_FLOW,"Reset average flow",
VOLUME_ALARM,"Volume alarm",
MAX_FLOW_ALARM,"Max flow alarm",
OVER_SPEED_ALARM,"Over speed alarm",
FLOW_TRIGGER,"Flow trigger",
FACTORY_SETTING,"Factory setting",
OVER_TEMP1_ALARM,"Over temperature alarm 1",
OVER_TEMP2_ALARM,"Over temperature alarm 2",
TEMPERATURE_UNIT,"Temperature unit",
AUTO_SAVE,"Auto save",
GPS_POSITION_DATA_RATE,"GPS position data rate",
GPS_ALTITUDE_DATA_RATE,"GPS altitude data rate",
GPS_SPEED_DATA_RATE,"GPS speed data rate",
GPS_COURSE_DATA_RATE,"GPS course data rate",
GPS_TIME_DATA_RATE,"GPS clock data rate",
RB_30_40,"RB 30/40",
EW,"EW",
NS,"NS",
DEFAULT_FLIGHT_MODE,"Default flight mode",
SKIP_ON_STARTUP,"Skip on startup",
LOW_VALUE_WARNING,"Low value warning",
CRITICAL_VALUE,"Critical value",
UPGRADE_MODULE,"Upgrade module",
AUTHENTICATION_FAILURE,"Authentication failure",
MODULE_NEEDS_UPGRADE,"Module needs upgrade",
CLEAR,"Clear",
MIX_SWITCH_DESCRIPTION,"Select a switch to change the active/inactive state of the mix",
MIX_WEIGHT_DESCRIPTION,"The multiplier in % applied to an incoming source to determine the output value of the mix. This will be calculated after the curve",
MIX_CURVE_DESCRIPTION,"Choose a curve for the mix. This will be calculated before the param weight",
MIX_DIFFERENTIAL_DESCRIPTION,"Select the amount of differential movement for channels",
MIX_OUTPUT_DESCRIPTION,"Select the channel you want to be affected by this mix",
MIX_INPUT_DESCRIPTION,"Select the control source of this mix",
MIX_OPERATION_DESCRIPTION,"Select function type for mix: Add, Multiply or Replace",
MIX_REVERSE_DESCRIPTION,"Reverse direction of control",
MIX_OFFSET_DESCRIPTION,"Select the amount of offset from center",
MIX_WEIGHTUP_DESCRIPTION,"Select the amount of movement up",
MIX_WEIGHTDOWN_DESCRIPTION,"Select the amount of movement down",
MIX_SPEEDUP_DESCRIPTION,"Select the amount speed up",
MIX_SPEEDDOWN_DESCRIPTION,"Select the amount speed down",
MIX_LOWPOSTRIM_DESCRIPTION,"Enable low position trim only",
HELI_PITCH,"Pitch",
HELI_GYRO,"Gyro",
MISSING_THROTTLE,"Your model doesn't have any throttles",
SIX_POSITIONS_SWITCH,"6-POS switch",
GYRO_X_AXIS,"Gyro X axis",
GYRO_Y_AXIS,"Gyro Y axis",
GYRO_LEFT,"Gyro Left"
GYRO_RIGHT,"Gyro Right"
GYRO_UP,"Gyro Up"
GYRO_DOWN,"Gyro Down"
AILERON_LETTER,"A",
RUDDER_LETTER,"R",
ELEVATOR_LETTER,"E",
THROTTLE_LETTER,"T",
NOT,"NOT",
STICKY,"Sticky",
MIDDLE,"Middle",
NO_CHECK,"No check",
CUSTOM,"Custom",
HOLD,"Hold",
NO_PULSES,"No pulses",
NOT_SET,"Not set",
NO_ENGINE,"No engine",
NO_FLAPS,"No flaps",
NO_RUDDERS,"No rudders",
NO_ELEVATORS,"No elevators",
NO_AILERONS,"No ailerons",
CHANNELS_1,"1 channel",
CHANNELS_2,"2 channels",
CHANNELS_3,"3 channels",
CHANNELS_4,"4 channels",
BEEP,"Beep",
IN_RANGE,"in range",
REPLACE,"Replace",
USE_A_SOURCE,"Use a source",
CONVERT_TO_VALUE,"Convert to value",
SPECIAL,"Special",
MAXIMUM,"Maximum",
MINIMUM,"Minimum",
MOMENTARY,"Momentary",
TWO_POS,"2-POS",
THREE_POS,"3-POS",
GYRO_CALIBRATION_PLACE_LEVEL,"Place radio LEVEL, and click the button below when done",
GYRO_CALIBRATION_LEFT,"Tilt radio to LEFT, and click the button below when done",
GYRO_CALIBRATION_RIGHT,"Tilt radio to RIGHT, and click the button below when done",
GYRO_CALIBRATION_NOSE_UP,"Tilt radio NOSE UP, and click the button below when done",
GYRO_CALIBRATION_NOSE_DOWN,"Tilt radio NOSE DOWN, and click the button below when done",
DEFAULT,"Default",
STRENGTH,"Strength",
AM,"AM",
PM,"PM",
PLAY_VARIO,"Play vario",
RF_ALWAYS_OFF,"Special mode, RF will always be OFF.",
STAB_FUNC,"Stable function",
RX_PROTOCOL,"RX protocol",
NO_MAP,"No map",
DIRECTION,"Direction",
CLOCKWISE,"Clockwise",
ANTICLOCKWISE,"Anticlockwise",
PWM_PULSE_TYPE,"PWM pulse type",
BASIC_CONFIG,"Base config",
RX1_MAP,"RX1 map",
RX2_MAP,"RX2 map",
RX3_MAP,"RX3 map",
ALL_FREQUENCY,"All frequency",
STICKS_NAME,"Sticks name",
CHANNELS_COUNT,"Channels count",
EXT,"Ext",
INT,"Int",
PLACE_RECEIVER_LEVEL,"Place your receiver horizontal,\ntop side up.",
PLACE_RECEIVER_LEVEL_REVERSE,"Place your receiver horizontal,\ntop side down.",
PLACE_RECEIVER_LEFT,"Place your receiver vertical,\npins up.",
PLACE_RECEIVER_RIGHT,"Place your receiver vertical,\npins down.",
PLACE_RECEIVER_FORWARD,"Place your receiver legible\nlettering, pins right.",
PLACE_RECEIVER_BACKWARD,"Place your receiver not legible\nlettering, pins left.",
ADD_A_NEW_WEIGHT,"+ Add a new weight",
ADD_A_NEW_CURVE,"+ Add a new curve",
AUDIO,"Audio",
VOICE,"Voice",
VAR,"Var",
VOLUME,"Volume",
SAVE_TO_FLASH,"Save to flash",
SAVE_TO_FLASH_MESSAGE,"All settings have been saved into the flash successfully!",
TIMER_GENERATOR,"Timer generator",
EDIT_SSS,"Edit %s",
RESET_SSS,"Reset %s",
OPTIONS_3DOTS,"Options ...",
QUESTION_COPY_CHANNEL_NAME,"The channel doesn't have a name.\nDo you want to copy the mix's name to the channel?",
FLY_BAR_LESS,"Flybarless",
WING_RUD_ELE_AIL,"Wing Rud+Ele+Ail",
WING_FLYING,"Wing Delta Ail",
WING_VTAIL_AIL,"Wing VTail Ail",
LEVEL,"Level",
LEVEL_REVERSED,"Level reversed",
UPRIGHT,"Upright",
UPRIGHT_REVERSED,"Upright reversed",
WING_TYPE,"Wing type",
MOUNTING_TYPE,"Mounting type",
SXR_ENABLE,"SXR enable",
AIL_INVERTED,"Ail inverted",
AIL2_INVERTED,"Ail2 inverted",
ELE_INVERTED,"Ele inverted",
ELE2_INVERTED,"Ele2 inverted",
RUD_INVERTED,"Rud inverted",
AUX1_ENABLE,"AUX1 enable",
AUX2_ENABLE,"AUX2 enable",
QUICK_MODE,"Quick mode",
SELF_CHECK,"Self check",
STAB_GAIN_OF_AIL,"Stabilize gain of Ail",
STAB_GAIN_OF_ELE,"Stabilize gain of Ele",
STAB_GAIN_OF_RUD,"Stabilize gain of Rud",
AUTO_LEVEL_GAIN_OF_AIL,"Auto Level gain of Ail",
AUTO_LEVEL_GAIN_OF_ELE,"Auto Level gain of Ele",
HOVER_GAIN_OF_ELE,"Hover gain of Ele",
HOVER_GAIN_OF_RUD,"Hover gain of Rud",
KNIFE_EDGE_GAIN_OF_AIL,"Knife-edge gain of Ail",
KNIFE_EDGE_GAIN_OF_RUD,"Knife-edge gain of Rud",
AUTO_LEVEL_OFFSET_OF_AIL,"Auto level offset angle of Ail",
AUTO_LEVEL_OFFSET_OF_ELE,"Auto level offset angle of Ele",
HOVER_OFFSET_ANGLE_OF_ELE,"Hover offset angle of Ele",
HOVER_OFFSET_ANGLE_OF_RUD,"Hover offset angle of Rud",
KNIFE_EDGE_OFFSET_OF_AIL,"Knife-edge offset angle of Ail",
KNIFE_EDGE_OFFSET_OF_RUD,"Knife-edge offset angle of Rud",
OUTPUT_VOLTAGE,"Output voltage",
LIPO_VOLTAGE,"Lipo voltage",
RB_10_20,"RB 10/20",
ALTITUDE_DATA_RATE,"Altitude data rate",
VARIO_DATA_RATE,"Vario data rate",
CURRENT_DATA_RATE,"Current data rate",
VOLTAGE_DATA_RATE,"Voltage data rate",
RPM,"RPM",
POLES_COUNT,"Poles count",
NEED_FIRMWARE_UPDATE,"Need firmware update",
SYSTEM_VALUE,"System value",
GPS_CLOCK,"GPS clock",
RACING_MODE_ACTIVE,"Racing mode active.",
RACING_MODE_IS_UNSUPPORTED,"Racing mode is unsupported.",
POTS_SLIDERS,"Pots / Sliders",
STICKS_POTS_SLIDERS,"Sticks / Pots / Sliders",
WRITE_INTERVAL,"Write interval",
TX_BATT,"TxBatt",
AVERAGE,"Average",
TOTALIZE,"Totalize",
CELL,"Cell",
CONSUMPTION,"Consumption",
DISTANCE,"Distance",
FALLING_EDGE_OF_SSS_BETWEEN_SSS_AND_SSS,"↑↓Pulse of %s between %s and %s",
RISING_EDGE_OF_SSS_DURING_SSS,"%s after ↑Edge of %s",
FALLING_EDGE_OF_SSS_DURING_SSS,"↓Edge of %s during %s",
FALLING_EDGE_OF_SSS,"↓Edge of %s",
RISING_EDGE_OF_SSS,"↑Edge of %s",
STALL,"Stall",
EDITABLE_SRV_DDD_CURR,"SRV%d curr",
EDITABLE_SRV_DDD_VOLT,"SRV%d volt",
EDITABLE_SRV_DDD_TEMP,"SRV%d temp",
CONDITION,"Condition",
TIMER_LOGS,"Timer Logs",
SAVE_TO_SD,"Save to SD",
CLEAR_LOGS,"Clear logs",
TITLE,"Title",
LOWEST,"Lowest",
COUNT,"Count",
HIGHEST,"Highest",
BLADES,"Blades",
MAINGEAR_TEETH,"Maingear teeth",
PINION_TEETH,"Pinion teeth",
GEAR,"Gear",
PROPELLER,"Propeller",
FLIGHT_VALUE,"Flight value",
CURRENT_FLIGHT_MODE,"Current F.M.",
NO_DESTINATION,"No destination",
ENT_LONG,"ENT Long",
RX_STILL_ON_TURN_OFF_TRANSMITTER,"Rx is still ON, turn off the transmitter ?",
CONFIRM_RESET_SENSOR,"The value of this sensor will be reset.\nAre you sure you want to continue?",
GPS_MAP,"GPS Map",
MAP,"Map",
SYSTEM_EVENT,"System event",
RSSI_LOW,"Rssi Low",
TRAINER_ACTIVE,"Trainer active",
MULTIPLIER,"Multiplier",
VERTICAL,"Vertical",
HORIZONTAL,"Horizontal",
TOTAL,"Total",
CELLS,"Cells",
MULTI_LIPO,"Multi LiPo",
LIPO,"LiPo",
LINE_CHART,"Line chart",
LOG_PERIOD,"Log period",
RESUME,"Resume",
PAUSE,"Pause",
AUTO_RANGE,"Auto range",
LOCK,"Lock",
Xx2POS,"{HARDWARE_FUNCTION_SWITCHES} x 2-Pos",
XPOS_WITH_OFF,"{HARDWARE_FUNCTION_SWITCHES}-Pos with OFF",
XPOS,"{HARDWARE_FUNCTION_SWITCHES}-Pos",
2xXPOS,"2 x {HARDWARE_FUNCTION_SWITCHES_PER_SIDE}-Pos",
GLOBAL,"Global",
_2DOTS,": ",
SUMMARY,"Summary",
CONFIRM_STOP_USING_CURVE,"Are you sure you want to stop using this curve?",
CONFIRM_STOP_USING_RATE,"Are you sure you want to stop using this rate?",
PATTERN,"Pattern",
LAST_POSITION,"Last position",
SLEEP_BRIGHTNESS,"Sleep mode brightness",
TOP_LCD_SLEEP,"Top LCD sleep",
VIEW_PER_CHANNEL,"View per channel",
VIEW_TABLE,"Table view",
GENERAL,"General",
RX_STILL_ON_TURN_OFF_RF,"Receiver is still connected.\nAre you sure you want to continue?",
LOAD_ALL_FUNCTION_SWITCH_POSITIONS,"Load all function switch positions","Load all FS positions"
CONFIRM_LOAD_ALL_FUNCTION_SWITCH_POSITIONS,"This operation will override all FS positions with the current ones. Are you sure you want to continue?",
STORAGE_LOCATION,"Storage location",
RADIO,"Radio",
MODELS,"Models",
USER_BITMAPS,"User bitmaps",
SCRIPTS,"Scripts",
LOGS,"Logs",
SCREENSHOTS,"Screenshots",
PRESSURE,"Pressure",
COLOR,"Color",
CONFIRM_CLEAR_CHANNEL_DDD_NAME,"Channel %d isn't used by any mix.\nDo you want to clear its name?",
CONFIRM_CLEAR_CHANNELS_SSS_NAME,"Channels %s are not used by any mix. Do you want to clear their name?",
CHANNEL_SBUS_VALUE_LIMIT_WARNING,"The new channel value is incompatible with SBUS/redundancy use. Are you sure you want to continue?",
VOLTAGE,"Voltage",
SAVE_TO_FILE,"Save to file",
FLASH_VIDEO_COMPONENT,"Flash video component",
RX_BAT_VOLTAGE,"RX battery voltage",
RX_BAT_2_VOLTAGE,"RX battery 2 voltage",
EXT_ADC_VOLTAGE,"External ADC voltage",
BOARD_CURRENT,"Board current",
POWER_ON_RESET,"Power On reset",
PIN_RESET,"Pin reset",
WAKE_UP_RESET,"Wake Up reset",
WATCHDOG_RESET,"Watchdog reset",
LOCKUP_RESET,"Lockup reset",
BROWN_DOWN_DET_RESET,"Brown down detection reset",
RX_RESET_CASE,"RX reset case",
OPERATION_ASSIGN,"Assign(=)",
OPERATION_ADD,"Add(+)",
OPERATION_SUBTRACT,"Subtract(-)",
OPERATION_MULTIPLY,"Multiply(*)",
OPERATION_DIVIDE,"Divide(/)",
SQRT,"Sqrt"
REPURPOSE,"Repurpose",
SENSOR_CONFLICT_WARNING,"Sensor conflict warning",
NIGHTLY_BUILD_NOT_FOR_FLYING,"Nightly build, not for flying!",
READING_FILE,"Reading file ...",
NOT_ENOUGH_MEMORY,"Not enough memory",
CLEAN_LOGS,"Clean logs",
CONFIRM_CLEAN_LOGS,"This operation will remove all the .csv files under the directory. Are you sure you want to continue?",
CLEANING_LOGS,"Cleaning logs ...",
PAUSE_CONDITION,"Pause condition",
RESET_SETTINGS,"Reset settings",
SWAP_CHANNELS,"Swap channels",
CONFIRM_RESET_SETTINGS,"The settings will be reset to the default values.\nAre you sure you want to continue?",
CONFIRM_SWITCH_EXTERNAL_MODULE,"External module is now used. It will be stopped.\nAre you sure you want to continue?",
CONFIRM_SWITCH_TRAINER,"Trainer is now using the external module. It will be stopped.\nAre you sure you want to continue?",
COMPETITION_OPTION,"Competition (only RSSI and Battery)","Competition (RSSI / Batt)"
CONFIRM_BLUETOOTH_USED_BY_SSS,"Bluetooth is now used by %s. It will be stopped.\nAre you sure you want to continue?",
BOTH_MODULES,"Both modules",
SPORT_CONNECTOR,"S.Port connector",
CONFIRM_SPORT_USED_BY_SSS,"S.Port connector is now used by %s. Are you sure you want to continue?",
TRAINER_CABLE,"Trainer cable",
BLUETOOTH,"Bluetooth",
SBUS_EXTERNAL_MODULE,"SBUS external module",
CPPM_EXTERNAL_MODULE,"CPPM external module",
LUA_TASKS,"Lua tasks",
LUA_SOURCES,"Lua sources",
MISSING_SCRIPT_FILE,"Missing script file",
BITMAP,"Bitmap",
BITMAP_TYPE,"Bitmap type",
BITMAP_FILE,"Bitmap file",
FILE_PATH,"File path",
TEXT,"Text",
DOCUMENTS,"Documents",
USB_MODE_PRESELECTION,"USB mode preselection",
USB_MODE,"USB mode",
JOYSTICK,"Joystick",
SERIAL,"Serial",
SELECT_MODEL_AT_POWER_ON,"Select model at power on",
LOAD_MODEL,"Load model",
TELEMETRY_ACTIVE,"Telemetry active",
FLIGHT_RESET,"Flight reset",
THROTTLE_ACTIVE,"Throttle active",
SEND_FILE,"Send file",
FILE_TRANSFER,"File transfer",
RECEIVE_FILE_HERE,"Receive file here",
WAITING_FOR_CONNECTION,"Waiting for connection",
CONNECTION_REFUSED,"Connection refused"
WAITING_FOR_RECEIVER_CONFIRMATION,"Waiting for receiver confirmation ...",
FILE_TRANSFER_FAILED,"File transfer failed",
CONFIRM_RECEIVE_FILE_SSS_IN_FOLDER_SSS_SIZE_IS_SSS,"About to receive file %s to folder %s\nFile size is %s",
CONFIRM_OVERWRITE_FILE_SSS_IN_FOLDER_SSS_SIZE_IS_SSS,"About to overwrite file %s in folder %s\nFile size is %s",
SENDING_SSS,"Sending %s ...",
RECEIVING_SSS,"Receiving %s ...",
COUNTING_SOURCE,"Proportional timing source","% timing source"
SEND_MODEL,"Send model",
RECEIVE_MODEL,"Receive model",
ARE_YOU_USING_A_FRSKY_SELF_STAB_RECEIVER,"Are you using a self-stab receiver from FrSky?",
EMERGENCY,"Emergency",
GAIN_ADJUST,"Gain adj.",
UNIT_KNOT,"knots",
UNIT_MILLILITER_PER_PULSE,"ml/p",
UNIT_RPM,"r/m",
ASSIGN_INPUT_HINT,"Please assign input sources for the following functions",
CONFIRMATION,"Confirmation",
ENABLE_XXX,"Enable %s?",
DISABLE_XXX,"Disable %s?",
CONFIRMATION_BEFORE_ACTIVE,"Confirmation before active",
CONFIRMATION_BEFORE_INACTIVE,"Confirmation before inactive",
REMOTE_NFC,"Remote NFC",
SWITCH_CHANNEL,"Switch channel",
WIRELESS,"Wireless",
TIMEOUT,"Time out",
NO_ENABLED_MODULE,"Please enable the module you want to bind with NFC",
GET_MODULE_UUID_FAILED,"Failed to get module UUID.\nPlease check your module state!",
BIND_NFC_FAILED,"Failed to bind the NFC with the module!",
PROTOCOL_NOT_SUPPORTED,"The current module protocol is not supported!",
CONFIRM_DELETE_TRIM,"Are you sure you want to delete this extra trim?",
LEFT_STICK,"Left stick",
RIGHT_STICK,"Right stick",
ALL_MOTORS,"All motors",
SELECT,"Select",
SINGLE_MOTOR,"Single motor",
STICK_MOTORS,"Stick motors",
CONFIRM_DELETE_ACTION,"Are you sure you want to remove this action?",
CONFIRM_DELETE_SCREEN,"Are you sure you want to remove this screen?",
CONFIRM_DELETE_SENSOR,"Are you sure you want to remove this sensor?",
FILE_ALREADY_EXISTS,"A file with the same name already exists"
MODEL_RUNTIME,"Model runtime"
RADIO_RUNTIME,"Radio runtime"
WAITING_FOR_SIGNAL,"waiting for signal..."
CONFIRM_RESET_RUNTIME,"Runtime will be reset.\nAre you sure you want to continue?"
BANK,"Bank"
POWER_SWITCH,"Power switch"
CURRENT_AND_VOLTAGE_RATE,"Current & voltage rate"
BEC_VOLTAGE_RATE,"BEC voltage rate"
SBEC_VOLTAGE,"SBEC voltage"
BATTERY_MODE,"Battery mode"
SWITCH_VOLTAGE,"Switch voltage"
BALANCE,"Balance"
BACKUP,"Backup"
BALANCE_CHANNELS,"Balance channels"
CHOOSE_CHANNELS,"Choose channels"
BALANCE_CURVE,"Balance curve"
CONFIRM_TO_SHARE_RECEIVER,"Are you sure you want to share this receiver?"
CONFIRM_TO_UNBIND_RECEIVER,"Are you sure you want to unbind this receiver?"
CONFIRM_FRSK_NOT_COMPATIBLE,"This FRSK file is not compatible with your device.\nAre you sure you want to continue?"
RX_VFR,"Rx VFR"
SMOKE_PUMP_VOLTAGE,"S.P voltage"
SMOKE_PUMP_CURRENT,"S.P current"
SMOKE_PUMP_TEMPERATURE,"S.P temp"
SMOKE_PUMP,"Smoke pump"
SOLENOID_VALVE,"Solenoid valve"
BIND_CARD,"Bind card"
WAITING_FOR_NFC_CARD,"Please hold the NFC key close to the RemoteNFC panel for binding ..."
BIND_CARD_SUCCESS,"Bind NFC card successfully!"
BIND_CARD_FAIL,"NFC card is not successfully bound!"
OVER_CURRENT,"Over current"
READ_MAG_ERROR,"Read mag error"
LOW_VOLTAGE,"Low voltage"
UNKNOWN_ERROR,"Unknown error"
WORKING_MODE,"Working mode"
ANGLE_MODE,"Angle mode"
RANGE_MODE,"Range mode"
ROTATE_MODE,"Rotate mode"
XACT_RANGE,"Range (Range mode only)"
XACT_MAX_ANGLE,"Max angle (Angle mode only)"
POT_GAP,"Pot gap"
