String name, String context, X20(...) / XE(S) / V20(PRO), X18RS / X14(...) / T14 / V15, All other radios
ERROR,,"ผิดพลาดค่ะ"
RUDDER,,"Rudder"
ELEVATOR,,"Elevator"
DELETE,,"ลบ"
MODEL_BITMAP,,"Model bitmap"
TAIL_TYPE,,"Tail type"
TRADITIONAL,,"Traditional"
VTAIL,,"V-Tail"
REVERSE,,"Reverse"
RATE,,"Rate"
UP,,"ขึ้น"
DOWN,,"ลง"
LEFT_SHORT,,"L"
RIGHT_SHORT,,"R"
RIGHT,,"ขวา"
LEFT,,"ซ้าย"
TOP,,"ด้านบน"
BOTTOM,,"ด้านล่าง"
TIMER_UP,,"ขึ้น"
TIMER_DOWN,,"ลง"
LIMIT,,"จำกัด"
SPEED,,"ความเร็ว"
SET_DATE,,"ตั้งวันที่"
SET_TIME,,"ตั้งเวลา"
SILENT_MODE,,"โหมดเงียบ"
KEY,,"Key"
ALARM,,"Alarm"
TRIM,,"Trim"
SETUP_CHANNEL,,"ตั้งค่า Channel"
LOGIC_SWITCH,,"Logic switch"
CREATE_MODEL,,"สร้าง Model ใหม่ค่ะ"
CANCEL,,"ยกเลิกค่ะ"
DELAY,,"ช้า"
SAVE,,"จัดเก็บค่ะ"
LS,,"LS"
FS,,"FS"
OP,,"OP"
TRAINER_MASTER,,"Master"
TRAINER_SLAVE,,"Slave"
LINK_MODE,,"Link mode"
TRAINEE_CHANNEL,,"Trainee channel"
RECEIVER_TYPE,,"ชนิดของ Receiver"
BACK,,"ย้อนกลับนะคะ"
INTERNAL,,"ภายใน"
EXTERNAL,,"ภายนอก"
RF_PROTOCOL,,"RF protocol"
EXTERNAL_RF,,"RF ภายนอก"
LOGIC_SWITCH_RANGE,,"Range"
PLAY_SEQUENCE,,"เล่นเสียง"
WAIT_DURATION,,"โปรดรอสักครู่คะ"
WAIT_CONDITION,,"เงื่อนไขการรอ"
CONFIRM_DELETE_LINE,,"ต้องการลบบรรทัดนี้นะคะ"
ADD_A_NEW_LINE_IN_SEQUENCE,,"เพิ่มบรรทัดใหม่ค่ะ"
PLAY_TEXT,,"Play text"
GO_TO_SCREEN,,"ไปที่หน้าจอ"
LOCK_TOUCHSCREEN,,"ล็อคหน้าจอ Touchscreen"
BLANK,,"ว่างเปล่า"
CALIBRATE,,"Calibrate"
CLICK_CALIBRATE_TO_START,,"คลิก 'Calibrate' เพื่อเริ่มค่ะ"
CENTER_STICKS_POTS_SLIDERS_AND_CLICK_NEXT,,"จัด Sticks/ Pots/ Sliders ทั้งหมดให้อยู่ตรงกลาง กด 'ถัดไป' เมื่อเสร็จแล้วนะคะ"
MOVE_STICKS_POTS_SLIDERS_AND_CLICK_NEXT,,"ขยับ sticks/pots/sliders ไปให้สุดทาง แล้วกด 'ถัดไป' เมื่อเสร็จแล้วนะคะ"
CALIBRATION_COMPLETE_CLICK_CONFIRM_TO_STORE,,"Calibration เสร็จแล้วค่ะ กด 'ยืนยัน' เพื่อจัดเก็บการตั้งค่าด้วยค่ะ"
BACKLIGHT,,"แสงไฟ"
DARK_MODE,,"โหมดมืด"
HIGHLIGHT_COLOR,,"Highlight color"
MODEL_NAME,,"ชื่อ"
NO_AIRBRAKES,,"ไม่มี Airbrakes"
OK,,"ตกลง"
FLAP,,"Flap"
AIRBRAKE,,"Airbrake"
FILE,,"File"
FLASH_SPORT,,"Flash S.Port"
PLAY_VALUE,,"Play value"
ANALOGS,,"Analogs"
SWITCHES_POSITIONS,,"Switch positions"
TRIMS_POSITIONS,,"Trim positions"
CONST_VALUE,,"Const value"
SLIDER_LEFT,,"Slider left"
SLIDER_RIGHT,,"Slider right"
TRIM_T1_LEFT,,"Trim RHL"
TRIM_T1_RIGHT,,"Trim RHR"
TRIM_T2_UP,,"Trim RVU"
TRIM_T2_DOWN,,"Trim RVD"
TRIM_T3_UP,,"Trim LVU"
TRIM_T3_DOWN,,"Trim LVD"
TRIM_T4_LEFT,,"Trim LHL"
TRIM_T4_RIGHT,,"Trim LHR"
TRIM_T5_LEFT,,"T5 L"
TRIM_T5_RIGHT,,"T5 R"
TRIM_T5_DOWN,,"T5 D"
TRIM_T5_UP,,"T5 U"
TRIM_T6_LEFT,,"T6 L"
TRIM_T6_RIGHT,,"T6 R"
TRIM_T6_DOWN,,"T6 D"
TRIM_T6_UP,,"T6 U"
DIFFERENTIAL,,"Differential"
SLOW,,"Slow"
MULTIPLY,,"Multiply"
WEIGHT_UP,,"Weight up"
WEIGHT_DOWN,,"Weight down"
OUTPUT,,"Output"
CLOSE,,"ปิด"
FLASHING,,"กำลัง Flash อยู่ค่ะ"
RESET_DEVICE,,"รีเซ็ตอุปกรณ์ ..."
LOW_BATTERY,,"แบตเตอรี่วิทยุเหลือน้อย"
VOLTAGE_CALIBRATION,,"Voltage calibration"
STARTING_MODEL_WIZARD,,"ตัวช่วยสร้าง model"
RADIO_DATA_LOAD,,"โหลดข้อมูลวิทยุ"
DEFAULT_SYSTEM_SETTINGS_RESTORED,,"เกิดข้อผิดพลาดในการจัดเก็บข้อมูล ค่าของระบบเริ่มต้นจะถูกกู้คืนนะคะ"
FLIGHT_MODE_SHORT,,"FM"
DRIVE_MODE_SHORT,,"DM"
PREFLIGHT_WARNING,,"คําเตือน ก่อนบินค่ะ"
NEW_MODEL,,"Model ใหม่"
STARTING_CALIBRATION,,"เริ่มการ Calibration ค่ะ"
NO_SD_CARD_WARNING,,"คําเตือน ไม่มี SD Card ค่ะ"
ADD_CURVE_ERROR,,"เพิ่ม Curve ล้มเหลวค่ะ"
STEP,,"Step"
AILERON,,"Aileron"
ELEVON,,"Elevon"
SPACE_WITH_CHANNEL,," channel"
QUESTION_SWAP_SSS_AND_SSS_CHANNELS_SETTINGS,,"ต้องการสลับการตั้งค่าช่อง %s กับ %s มั้ยคะ"
INPUT,,"Input"
THR_CURVE,,"Thr curve"
PITCH_CURVE,,"Pitch curve"
THROTTLE_CUT,,"Throttle cut"
DELAY_UP,,"Delay up"
DELAY_MID,,"Delay mid"
DELAY_DOWN,,"Delay down"
NO_DELAY,,"No delay"
V_TAIL,,"V-Tail"
DATA_REFUSED,,"ข้อมูลถูกปฏิเสธค่ะ"
DEVICE_NOT_RESPONDING,,"อุปกรณ์ไม่ตอบสนองค่ะ"
NO_OUTPUT,,"ไม่มี Output ค่ะ"
WEIGHT_RATES,,"Weight / Rates"
OTHERWISE,,"มิฉะนั้นแล้ว"
AUTO,,"Auto"
TRIM_STEP_FINE,,"Fine"
TRIM_STEP_COARSE,,"Coarse"
TRIM_STEP_EXPONENTIAL,,"Exponential"
TRIM_STEP_EXTRA_FINE,,"Extra fine"
TRIM_STEP_MEDIUM,,"Medium"
TRIM_STEP_CUSTOM,,"Custom"
SCREENSHOT,,"ภาพหน้าจอ"
POSITIVE,,"Positive"
THROTTLE_HOLD,,"คง Throttle ไว้"
TRIGGER_VALUE,,"ค่า Trigger"
IDLE_OUTPUT_VALUE,,"Idle output value"
LOW_POSITION_TRIM,,"Low position trim"
AND,,"AND"
OR,,"OR"
XOR,,"XOR"
SENSORS,,"Sensors"
RECEIVERS,,"Receivers"
SERVOS,,"Servos"
FLIGHT_SAFETY,,"Flight safety"
VARIOMETER,,"Variometer"
ALARMS,,"Alarms"
SENSOR,,"Sensor"
RX_BATT,,"RxBatt"
RX_CURRENT,,"RxCurrent"
ALTITUDE,,"Altitude"
VSPEED,,"VSpeed"
SELECT_LANGUAGE,,"เลือกภาษาคะ"
ONCE,,"Once"
FLIGHT_DATA,,"ข้อมูลเที่ยวบิน"
ALL_TIMERS,,"All timers"
WHOLE_TELEMETRY,,"Whole telemetry"
REPEAT,,"ซ้ำ"
WAV_FILE,,"Wav file"
BUTTERFLY,,"Butterfly"
CAMBER,,"Camber"
PITCH_TO_RUD,,"Pitch => Rud"
MISSING_BASIC_MIX,,"ขาด mix พื้นฐาน"
MISSING_ENOUGH_CHANNEL,,"จำนวนช่อง มีไม่เพียงพอคะ"
NOT_SUITABLE_FOR_THIS_MODEL,,"Mix นี้ไม่เหมาะกับ model ของคุณค่ะ"
THR_TO_ELE,,"Thr => Ele"
THR_TO_RUD,,"Thr => Rud"
TEMPERATURE,,"อุณหภูมิ"
DATA_RATE,,"Data Rate"
GPS,,"GPS"
GAS_SUITE,,"Gas Suite"
FLOW_RESET,,"Flow reset"
CDI_OFF_SPEED_LIMIT,,"CDI off speed limit"
FLOW_PULSE,,"Flow pulse"
AUTO_RESET,,"Auto reset"
RESET_RESIDUAL_VOLUME,,"Reset residual volume"
RESET_MAX_FLOW,,"Reset max flow"
RESET_AVERAGE_FLOW,,"Reset average flow"
VOLUME_ALARM,,"สัญญาณเตือนระดับเสียง"
MAX_FLOW_ALARM,,"Max flow alarm"
OVER_SPEED_ALARM,,"เตือน! ความเร็วเกิน"
FLOW_TRIGGER,,"Flow trigger"
FACTORY_SETTING,,"ตั้งค่าจากโรงงาน"
OVER_TEMP1_ALARM,,"เตือนอุณหภูมิเกิน 1"
OVER_TEMP2_ALARM,,"เตือนอุณหภูมิเกิน 2"
TEMPERATURE_UNIT,,"หน่วยอุณหภูมิ"
AUTO_SAVE,,"บันทึกอัตโนมัติ"
GPS_POSITION_DATA_RATE,,"GPS position data rate"
GPS_ALTITUDE_DATA_RATE,,"GPS altitude data rate"
GPS_SPEED_DATA_RATE,,"GPS speed data rate"
GPS_COURSE_DATA_RATE,,"GPS course data rate"
GPS_TIME_DATA_RATE,,"GPS clock data rate"
EW,,"EW"
NS,,"NS"
DEFAULT_FLIGHT_MODE,,"โหมดการบินเริ่มต้น"
DEFAULT_DRIVE_MODE,,"Default drive mode"
SKIP_ON_STARTUP,,"ข้าม..เมื่อเริ่มต้น"
LOW_VALUE_WARNING,,"เตือนค่าต่ำ"
CRITICAL_VALUE,,"ค่านี้ มีปัญหา"
UPGRADE_MODULE,,"Upgrade module"
AUTHENTICATION_FAILURE,,"รับรองความถูกต้อง ผิดพลาด"
MODULE_NEEDS_UPGRADE,,"Module ต้องการการอัพเกรด"
CLEAR,,"Clear"
MIX_SWITCH_DESCRIPTION,,"เลือกสวิตช์เพื่อเปลี่ยนสถานะ เพื่อจะใช้งานหรือไม่ใช้งานของ Mix"
MIX_WEIGHT_DESCRIPTION,,"ตัวคูณเป็น % ที่ใช้กับแหล่งที่เข้ามาเพื่อกําหนดค่าเอาต์พุตของ Mix จะถูกคํานวณหลังจาก Curve"
MIX_CURVE_DESCRIPTION,,"เลือก Curve สําหรับ Mix ซึ่ง จะถูกคํานวณก่อน Param Weight"
MIX_DIFFERENTIAL_DESCRIPTION,,"เลือกปริมาณการเคลื่อนไหวของช่อง"
MIX_OUTPUT_DESCRIPTION,,"เลือกช่องที่ต้องการ จากการตั้ง Mix นี้ค่ะ"
MIX_INPUT_DESCRIPTION,,"เลือกแหล่งควบคุมของ Mix นี้ค่ะ"
MIX_OPERATION_DESCRIPTION,,""เลือกประเภทฟังก์ชัน Add," Multiply หรือ Replace สําหรับการ Mix นี้ค่ะ"
MIX_REVERSE_DESCRIPTION,,"Reverse ทิศทางย้อนกลับทางของการควบคุม"
MIX_OFFSET_DESCRIPTION,,"เลือกจํานวน Offset จากจุดศูนย์กลาง"
MIX_WEIGHTUP_DESCRIPTION,,"เลือกการเคลื่อนไหวขึ้น"
MIX_WEIGHTDOWN_DESCRIPTION,,"เลือกการเคลื่อนลง"
MIX_SPEEDUP_DESCRIPTION,,"เลือกความเร็วขึ้น"
MIX_SPEEDDOWN_DESCRIPTION,,"เลือกความเร็วลง"
MIX_LOWPOSTRIM_DESCRIPTION,,"เปิดใช้งาน Low Position Trim เท่านั้น"
HELI_PITCH,,"Pitch"
HELI_GYRO,,"Gyro"
MISSING_THROTTLE,,"Model นี้ ไม่มีคันเร่งค่ะ"
SIX_POSITIONS_SWITCH,,"6-POS switch"
GYRO_X_AXIS,,"Gyro X axis"
GYRO_Y_AXIS,,"Gyro Y axis"
GYRO_LEFT,,"Gyro Left"
GYRO_RIGHT,,"Gyro Right"
GYRO_UP,,"Gyro Up"
GYRO_DOWN,,"Gyro Down"
AILERON_LETTER,,"A"
RUDDER_LETTER,,"R"
ELEVATOR_LETTER,,"E"
THROTTLE_LETTER,,"T"
NOT,,"NOT"
STICKY,,"Sticky"
MIDDLE,,"Middle"
NO_CHECK,,"ไม่มีการตรวจสอบ"
CUSTOM,,"Custom"
HOLD,,"Hold"
NO_PULSES,,"No pulses"
NOT_SET,,"ไม่ได้ตั้งค่า"
NO_ENGINE,,"ไม่มีเครื่องยนต์"
NO_FLAPS,,"ไม่มี Flaps"
NO_RUDDERS,,"ไม่มี Rudders"
NO_ELEVATORS,,"ไม่มี Elevators"
NO_AILERONS,,"ไม่มี Ailerons"
CHANNELS_1,,"ช่อง 1"
CHANNELS_2,,"ช่อง 2"
CHANNELS_3,,"ช่อง 3"
CHANNELS_4,,"ช่อง 4"
BEEP,,"Beep"
IN_RANGE,,"in range"
REPLACE,,"แทนที่"
USE_A_SOURCE,,"ใช้แหล่งที่มา"
CONVERT_TO_VALUE,,"แปลงเป็นค่า"
SPECIAL,,"พิเศษ"
MAXIMUM,,"ระดับสูงสุด"
MINIMUM,,"ระดับต่ำสุด"
MOMENTARY,,"ชั่วขณะหนี่ง"
TWO_POS,,"2-POS"
THREE_POS,,"3-POS"
GYRO_CALIBRATION_PLACE_LEVEL,,"วางวิทยุให้ได้ระดับ แล้วคลิกปุ่มด้านล่างเมื่อเสร็จแล้วค่ะ"
GYRO_CALIBRATION_LEFT,,"เอียงวิทยุไปทางซ้าย แล้วกดปุ่มด้านล่างเมื่อเสร็จแล้วค่ะ"
GYRO_CALIBRATION_RIGHT,,"เอียงวิทยุไปทางขวา แล้วกดปุ่มด้านล่างเมื่อเสร็จแล้วค่ะ"
GYRO_CALIBRATION_NOSE_UP,,"เงยวิทยุขึ้น แล้วกดปุ่มด้านล่างเมื่อเสร็จแล้วค่ะ"
GYRO_CALIBRATION_NOSE_DOWN,,"กดวิทยุลง แล้วกดปุ่มด้านล่างเมื่อเสร็จแล้วค่ะ"
DEFAULT,,"ค่าเริ่มต้น"
STRENGTH,,"ความแรง"
AM,,"AM"
PM,,"PM"
PLAY_VARIO,,"Play vario"
RF_ALWAYS_OFF,,"โหมดพิเศษ RF จะปิดอยู่เสมอ"
STAB_FUNC,,"Stable function"
RX_PROTOCOL,,"RX protocol"
NO_MAP,,"ไม่มีแผนที่"
DIRECTION,,"ทิศทาง"
CLOCKWISE,,"ตามเข็มนาฬิกา"
ANTICLOCKWISE,,"ทวนเข็มนาฬิกา"
PWM_PULSE_TYPE,,"PWM pulse type"
BASIC_CONFIG,,"กําหนดค่าพื้นฐาน"
RX1_MAP,,"แผนที่ RX1"
RX2_MAP,,"แผนที่ RX2"
RX3_MAP,,"แผนที่ RX3"
ALL_FREQUENCY,,"ทุกความถี่"
STICKS_NAME,,"ชื่อ Stick"
CHANNELS_COUNT,,"จํานวนช่อง"
OUTPUTS_COUNT,,"Outputs count"
EXT,,"Ext"
INT,,"Int"
PLACE_RECEIVER_LEVEL,,"วาง Receiver ของคุณในแนวนอน\n ด้านบนขึ้น"
PLACE_RECEIVER_LEVEL_REVERSE,,"วาง Receiver ของคุณในแนวนอน\n ด้านบนคว่ำลง"
PLACE_RECEIVER_LEFT,,"วาง Receiver ของคุณในแนวนอน\n Pins up."
PLACE_RECEIVER_RIGHT,,"วาง Receiver ของคุณในแนวนอน\n Pins down."
PLACE_RECEIVER_FORWARD,,"วาง Receiver ของคุณ legible\nlettering\n pins right."
PLACE_RECEIVER_BACKWARD,,"วาง Receiver ของคุณ not legible\nlettering\n pins left."
ADD_A_NEW_WEIGHT,,"เพิ่ม Weight ใหม่"
ADD_A_NEW_CURVE,,"เพิ่ม Curve ใหม่"
AUDIO,,"เสียง"
VOICE,,"เสียง"
PRIORITY,,"Priority"
VAR,,"Var"
VOLUME,,"ปรับเสียง"
SAVE_TO_FLASH,,"บันทึกลงใน Flash"
SAVE_TO_FLASH_MESSAGE,,"การตั้งค่าทั้งหมดถูกบันทึกลงใน Flash เรียบร้อยแล้วค่ะ"
TIMER_GENERATOR,,"Timer generator"
EDIT_SSS,,"Edit %s"
RESET_SSS,,"Reset %s"
OPTIONS_3DOTS,,"ตัวเลือก…"
QUESTION_COPY_CHANNEL_NAME,,"ช่องนี้ไม่มีชื่อ ต้องการคัดลอกชื่อของ Mix\n ไปยังช่องนี้มั้ยคะ"
FLY_BAR_LESS,,"Flybarless"
WING_RUD_ELE_AIL,,"Wing Rud+Ele+Ail"
WING_FLYING,,"Wing Delta Ail"
WING_VTAIL_AIL,,"Wing VTail Ail"
LEVEL,,"ระดับ"
LEVEL_REVERSED,,"ระดับ Reversed"
UPRIGHT,,"Upright"
UPRIGHT_REVERSED,,"Upright reversed"
WING_TYPE,,"ประเภทปีก"
MOUNTING_TYPE,,"ประเภทการติดตั้ง"
SXR_ENABLE,,"เปิดใช้งาน SXR"
AIL_INVERTED,,"Ail inverted"
AIL2_INVERTED,,"Ail2 inverted"
ELE_INVERTED,,"Ele inverted"
ELE2_INVERTED,,"Ele2 inverted"
RUD_INVERTED,,"Rud inverted"
AUX1_ENABLE,,"เปิดใช้งาน AUX1"
AUX2_ENABLE,,"เปิดใช้งาน AUX2"
QUICK_MODE,,"โหมดด่วน"
SELF_CHECK,,"ตรวจสอบตัวเอง"
STAB_GAIN_OF_AIL,,"Stabilize gain of Ail"
STAB_GAIN_OF_ELE,,"Stabilize gain of Ele"
STAB_GAIN_OF_RUD,,"Stabilize gain of Rud"
AUTO_LEVEL_GAIN_OF_AIL,,"Auto Level gain of Ail"
AUTO_LEVEL_GAIN_OF_ELE,,"Auto Level gain of Ele"
HOVER_GAIN_OF_ELE,,"Hover gain of Ele"
HOVER_GAIN_OF_RUD,,"Hover gain of Rud"
KNIFE_EDGE_GAIN_OF_AIL,,"Knife-edge gain of Ail"
KNIFE_EDGE_GAIN_OF_RUD,,"Knife-edge gain of Rud"
AUTO_LEVEL_OFFSET_OF_AIL,,"Auto level offset angle of Ail"
AUTO_LEVEL_OFFSET_OF_ELE,,"Auto level offset angle of Ele"
HOVER_OFFSET_ANGLE_OF_ELE,,"Hover offset angle of Ele"
HOVER_OFFSET_ANGLE_OF_RUD,,"Hover offset angle of Rud"
KNIFE_EDGE_OFFSET_OF_AIL,,"Knife-edge offset angle of Ail"
KNIFE_EDGE_OFFSET_OF_RUD,,"Knife-edge offset angle of Rud"
OUTPUT_VOLTAGE,,"Output voltage"
LIPO_VOLTAGE,,"Lipo voltage"
RB_10_20,,"RB 10/20"
ALTITUDE_DATA_RATE,,"Altitude data rate"
VARIO_DATA_RATE,,"Vario data rate"
CURRENT_DATA_RATE,,"Current data rate"
VOLTAGE_DATA_RATE,,"Voltage data rate"
RPM,,"RPM"
POLES_COUNT,,"Poles count"
NEED_FIRMWARE_UPDATE,,"ต้องการ Update Firmware "
SYSTEM_VALUE,,"ค่าของระบบ"
GPS_CLOCK,,"GPS clock"
RACING_MODE_ACTIVE,,"โหมดแข่ง ใช้งานอยู่"
RACING_MODE_IS_UNSUPPORTED,,"ไม่รองรับ โหมดแข่ง"
POTS_SLIDERS,,"Pots / Sliders"
STICKS_POTS_SLIDERS,,"Sticks / Pots / Sliders"
WRITE_INTERVAL,,"Write interval"
TX_BATT,,"TxBatt"
AVERAGE,,"Average"
TOTALIZE,,"Totalize"
CELL,,"Cell"
CONSUMPTION,,"Consumption"
DISTANCE,,"ระยะทาง"
FALLING_EDGE_OF_SSS_BETWEEN_SSS_AND_SSS,,"Pulse of %s ระหว่าง %s และ %s"
RISING_EDGE_OF_SSS_DURING_SSS,,"%s after ?Edge of %s"
FALLING_EDGE_OF_SSS_DURING_SSS,,"Edge of %s during %s"
FALLING_EDGE_OF_SSS,,"?Edge of %s"
RISING_EDGE_OF_SSS,,"?Edge of %s"
STALL,,"Stall"
EDITABLE_SRV_DDD_CURR,,"SRV%d curr"
EDITABLE_SRV_DDD_VOLT,,"SRV%d volt"
EDITABLE_SRV_DDD_TEMP,,"SRV%d temp"
CONDITION,,"เงื่อนไข"
TIMER_LOGS,,"บันทึกจับเวลา"
SAVE_TO_SD,,"บันทึกไปยัง SD"
CLEAR_LOGS,,"ล้างค่าการบันทึกใน Logs"
TITLE,,"ชื่อเรื่อง"
LOWEST,,"ต่ำสุด"
COUNT,,"นับ"
HIGHEST,,"สูงสุด"
BLADES,,"Blades"
MAINGEAR_TEETH,,"Maingear teeth"
PINION_TEETH,,"Pinion teeth"
GEAR,,"Gear"
PROPELLER,,"ใบพัด"
FLIGHT_VALUE,,"Flight value"
CURRENT_FLIGHT_MODE,,"Current F.M."
NO_DESTINATION,,"ปลายทางไม่มี"
ENT_LONG,,"ENT Long"
RX_STILL_ON_TURN_OFF_TRANSMITTER,,"Rx ยังส่งสัญญาณอยู่ จะปิดวิทยุมั้ยคะ"
CONFIRM_RESET_SENSOR,,"ค่าของ Sensor นี้จะถูก Reset จะดําเนินการต่อมั้ยคะ"
GPS_MAP,,"แผนที่ GPS"
MAP,,"แผนที่"
SYSTEM_EVENT,,"System event"
RSSI_LOW,,"RSSI ต่ำ"
TRAINER_ACTIVE,,"Trainer เปิดใช้งานอยู่"
MULTIPLIER,,"Multiplier"
VERTICAL,,"Vertical"
HORIZONTAL,,"Horizontal"
TOTAL,,"ทั้งหมด"
CELLS,,"Cells"
MULTI_LIPO,,"Multi LiPo"
LIPO,,"LiPo"
LINE_CHART,,"Line chart"
LOG_PERIOD,,"ระยะเวลาการบันทึก"
RESUME,,"ทำต่อไปค่ะ"
PAUSE,,"หยุดชั่วคราวค่ะ"
AUTO_RANGE,,"Auto range"
LOCK,,"Lock"
Xx2POS,,"{HARDWARE_FUNCTION_SWITCHES} x 2-Pos"
XPOS_WITH_OFF,,"{HARDWARE_FUNCTION_SWITCHES}-Pos with OFF"
XPOS,,"{HARDWARE_FUNCTION_SWITCHES}-Pos"
2xXPOS,,"2 x {HARDWARE_FUNCTION_SWITCHES_PER_SIDE}-Pos"
GLOBAL,,"Global"
_2DOTS,,": "
SUMMARY,,"สรุป"
CONFIRM_STOP_USING_CURVE,,"จะหยุดใช้ Curve นี้มั้ยคะ"
CONFIRM_STOP_USING_RATE,,"จะหยุดใช้ Rate นี้มั้ยคะ"
PATTERN,,"รูปแบบ"
LAST_POSITION,,"ตําแหน่งสุดท้าย"
SLEEP_BRIGHTNESS,,"ความสว่างของโหมด Sleep"
TOP_LCD_SLEEP,,"ด้านบนชองจอ LCD "
VIEW_PER_CHANNEL,,"ดูต่อ Channel"
VIEW_TABLE,,"มุมมองตาราง"
GENERAL,,"ทั่วไป"
RX_STILL_ON_TURN_OFF_RF,,"Receiver ยังเชื่อมต่ออยู่ จะดําเนินการต่อมั้ยคะ"
LOAD_ALL_FUNCTION_SWITCH_POSITIONS,,"ถ่าย Function การทำงานของ Switch ทั้งหมด"
CONFIRM_LOAD_ALL_FUNCTION_SWITCH_POSITIONS,,"จะแทนที่ตําแหน่ง FS ทั้งหมดด้วยตําแหน่งปัจจุบัน จะดําเนินการต่อมั้ยคะ"
STORAGE_LOCATION,,"ที่จัดเก็บ"
RADIO,,"วิทยุ"
MODELS,,"Models"
USER_BITMAPS,,"User bitmaps"
SCRIPTS,,"ชุดคำสั่ง Scripts"
LOGS,,"ข้อมูลทีบันทึก"
SCREENSHOTS,,"ภาพหน้าจอ"
PRESSURE,,"ภาพหน้าจอ"
COLOR,,"สี"
CONFIRM_CLEAR_CHANNEL_DDD_NAME,,"ช่อง %d ไม่ได้ถูกใช้โดย Mix อื่นๆ จะล้างชื่อมั้ยคะ"
CONFIRM_CLEAR_CHANNELS_SSS_NAME,,"ช่อง %s ไม่ได้ถูกใช้โดย Mix อื่นๆ จะล้างชื่อมั้ยคะ"
CHANNEL_SBUS_VALUE_LIMIT_WARNING,,"ค่า Channe ช่องใหม่เข้ากันไม่ได้กับ SBUS จะทำต่อมั้ยคะ"
VOLTAGE,,"Voltage"
SAVE_TO_FILE,,"บันทึกลงใน File ค่ะ"
FLASH_VIDEO_COMPONENT,,"Flash ส่วนประกอบของ video"
RX_BAT_VOLTAGE,,"RX battery voltage"
RX_BAT_2_VOLTAGE,,"RX battery 2 voltage"
EXT_ADC_VOLTAGE,,"External ADC voltage"
BOARD_CURRENT,,"Board current"
POWER_ON_RESET,,"Power On reset"
PIN_RESET,,"Pin reset"
WAKE_UP_RESET,,"Wake Up reset"
WATCHDOG_RESET,,"Watchdog reset"
LOCKUP_RESET,,"Lockup reset"
BROWN_DOWN_DET_RESET,,"Brown down detection reset"
RX_RESET_CASE,,"RX reset case"
OPERATION_ASSIGN,,"Assign(=)"
OPERATION_ADD,,"Add(+)"
OPERATION_SUBTRACT,,"Subtract(-)"
OPERATION_MULTIPLY,,"Multiply(*)"
OPERATION_DIVIDE,,"Divide(/)"
SQRT,,"Sqrt"
REPURPOSE,,"Repurpose"
SENSOR_CONFLICT_WARNING,,"คําเตือน เกิดขัดแย้งระหว่าง Sensor "
NIGHTLY_BUILD_NOT_FOR_FLYING,,"Nightly build ไม่ใช่สําหรับบิน!"
READING_FILE,,"กำลังอ่าน File อยู่ค่ะ"
NOT_ENOUGH_MEMORY,,"หน่วยความจําไม่เพียงพอนะคะ"
CLEAN_LOGS,,"Clean logs"
CONFIRM_CLEAN_LOGS,,"จะลบไฟล์ .csv ทั้งหมดภายใต้ไดเร็กทอรีนี้ จะทำต่อมั้ยคะ"
CLEANING_LOGS,,"กำลังลบ Logs File อยู่"
PAUSE_CONDITION,,"เงื่อนไข หยุดชั่วคราว"
RESET_SETTINGS,,"Reset การตั้งค่า"
SWAP_CHANNELS,,"สลับ Channel กัน"
CONFIRM_RESET_SETTINGS,,"ค่าที่ตั้งไว้ จะถูกรีเซ็ตเป็นค่าเริ่มต้น จะทำต่อมั้ยคะ"
CONFIRM_SWITCH_EXTERNAL_MODULE,,"ขณะนี้ได้ใช้ External module ทุกอย่างจะต้องหยุดลง จะทำต่อมั้ยคะ"
CONFIRM_SWITCH_TRAINER,,"ตอนนี้ Trainer กําลังใช้  External module ทุกอย่างจะต้องหยุดลง จะทำต่อมั้ยคะ"
COMPETITION_OPTION,,"Competition (RSSI / Batt)"
CONFIRM_BLUETOOTH_USED_BY_SSS,,"ขณะนี้ Bluetooth ถูกใข้โดย % ทุกอย่างจะต้องหยุด จะทำต่อมั้ยคะ"
BOTH_MODULES,,"Modules ทั้งสอง"
SPORT_CONNECTOR,,"ขั้วต่อ S.Port"
CONFIRM_SPORT_USED_BY_SSS,,"ขั้วต่อ S.Port กำลังใช้งานอยู่ จะทำต่อมั้ยคะ"
TRAINER_CABLE,,"สาย Trainer"
BLUETOOTH,,"Bluetooth"
SBUS_EXTERNAL_MODULE,,"SBUS external module"
CPPM_EXTERNAL_MODULE,,"CPPM external module"
LUA_TASKS,,"Lua tasks"
LUA_SOURCES,,"Lua sources"
MISSING_SCRIPT_FILE,,"ชุดคำสั่งย่อย Script หายไปค่ะ"
BITMAP,,"Bitmap"
BITMAP_TYPE,,"Bitmap type"
BITMAP_FILE,,"Bitmap file"
FILE_PATH,,"เส้นทาง File"
TEXT,,"ข้อความ"
DOCUMENTS,,"เอกสาร"
USB_MODE_PRESELECTION,,"USB mode preselection"
USB_MODE,,"USB mode"
JOYSTICK,,"Joystick"
SERIAL,,"Serial"
SELECT_MODEL_AT_POWER_ON,,"เลือก Model เมื่อตอนเปิดเครื่อง"
LOAD_MODEL,,"Load model"
TELEMETRY_ACTIVE,,"Telemetry active"
FLIGHT_RESET,,"Flight reset"
TRIP_RESET,,"Trip reset"
THROTTLE_ACTIVE,,"Throttle active"
SEND_FILE,,"ส่ง File"
FILE_TRANSFER,,"โอนถ่าย File "
